module,type,name,res_id,src,value,comments
auth_signup,code,addons/auth_signup/controllers/main.py,52,Another user is already registered using this email address.,Un autre utilisateur est déjà enregistré avec cette adresse courriel.,
auth_signup,code,addons/auth_signup/controllers/main.py,138,Authentication Failed.,Authentification échouée.,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.reset_password,Back to Login,Retour à la page d'authentification,
auth_signup,code,addons/auth_signup/models/res_users.py,197,Cannot send email: user %s has no email address.,Impossible d'envoyer le courriel : l'utilisateur %s n'a pas d'adresse courriel.,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_users_view_form,Close,Fermer,
auth_signup,model,"ir.model,name",auth_signup.model_res_config_settings,Config Settings,Paramètres de config,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.reset_password,Confirm,Confirmer,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.fields,Confirm Password,Confirmez le mot de passe,
auth_signup,model,"ir.model.fields.selection,name",auth_signup.selection__res_users__state__active,Confirmed,Confirmé,
auth_signup,model,"ir.model,name",auth_signup.model_res_partner,Contact,Contact,
auth_signup,code,addons/auth_signup/controllers/main.py,55,Could not create a new account.,Vous ne pouvez pas créer un nouveau compte.,
auth_signup,code,addons/auth_signup/controllers/main.py,84,Could not reset your password,Impossible de réinitialiser votre mot de passe,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_config_settings__auth_signup_uninvited,Customer Account,Compte client,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_config_settings_view_form,Default Access Rights,Droits d'accès par défaut,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.login,Don't have an account?,Vous n'avez pas de compte ?,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_config_settings__auth_signup_reset_password,Enable password reset from Login page,Permettre la réinitialisation du mot de passe depuis la page de connexion,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_config_settings_view_form,Enable password reset from Login page,Permettre la réinitialisation du mot de passe depuis la page de connexion,
auth_signup,model,"ir.model.fields.selection,name",auth_signup.selection__res_config_settings__auth_signup_uninvited__b2c,Free sign up,Inscription gratuite,
auth_signup,model,"ir.model,name",auth_signup.model_ir_http,HTTP Routing,Routage HTTP,
auth_signup,code,addons/auth_signup/controllers/main.py,115,Invalid signup token,La session d'authentification est invalide,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_config_settings_view_form,Let your customers log in to see their documents,Permettre à vos clients de se connecter pour consulter leurs documents,
auth_signup,model,"ir.model.fields.selection,name",auth_signup.selection__res_users__state__new,Never Connected,Jamais connecté,
auth_signup,code,addons/auth_signup/controllers/main.py,75,No login provided.,Aucun identifiant fourni.,
auth_signup,model,"ir.model.fields.selection,name",auth_signup.selection__res_config_settings__auth_signup_uninvited__b2b,On invitation,Sur invitation,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.fields,Password,Mot de passe,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_config_settings_view_form,Password Reset,Réinitialisation du mot de passe,
auth_signup,model,"mail.template,subject",auth_signup.reset_password_email,Password reset,Réinitialisation du mot de passe,
auth_signup,code,addons/auth_signup/controllers/main.py,125,Passwords do not match; please retype them.,"Les mots de passe ne correspondent pas, veuillez les saisir à nouveau.",
auth_signup,model,"mail.template,subject",auth_signup.mail_template_data_unregistered_users,Reminder for unregistered users,Reminder for unregistered users,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.login,Reset Password,Réinitialiser le mot de passe,
auth_signup,code,addons/auth_signup/models/res_users.py,162,Reset password: invalid username or email,Veuillez réinitialiser votre mot de passe : nom d'utilisateur ou adresse courriel incorrecte,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_users_view_form,Send Reset Password Instructions,Envoyer les instructions de réinitialisation de mot de passe,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_users_view_form,Send an Invitation Email,Inviter par courriel,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.signup,Sign up,S'enregistrer,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_expiration,Signup Expiration,Expiration de la session de connexion,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_expiration,Signup Expiration,Expiration de la session de connexion,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_token,Signup Token,Session de connexion,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_token,Signup Token,Session de connexion,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_type,Signup Token Type,Type de jeton de connexion,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_type,Signup Token Type,Type de jeton de connexion,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_valid,Signup Token is Valid,La session d'authentification est valide,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_valid,Signup Token is Valid,La session d'authentification est valide,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_url,Signup URL,Url d'authentification,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_url,Signup URL,Url d'authentification,
auth_signup,code,addons/auth_signup/models/res_users.py,118,Signup is not allowed for uninvited users,Les utilisateurs non invités ne sont pas autorisés à s'inscrire,
auth_signup,code,addons/auth_signup/models/res_partner.py,150,Signup token '%s' is no longer valid,Le jeton d'inscription « %s » n'est plus valide,
auth_signup,code,addons/auth_signup/models/res_partner.py,146,Signup token '%s' is not valid,Le jeton d'inscription « %s » n'est pas valide,
auth_signup,code,addons/auth_signup/models/res_users.py,138,Signup: invalid template user,Signup: invalid template user,
auth_signup,code,addons/auth_signup/models/res_users.py,141,Signup: no login given for new user,Signup: no login given for new user,
auth_signup,code,addons/auth_signup/models/res_users.py,143,Signup: no name or partner given for new user,Inscription: pas de nom ni de partenaire pour le nouvel utilisateur,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__state,Status,État,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_config_settings__auth_signup_template_user_id,Template user for new users created through signup,Utilisateur modèle pour les nouveaux utilisateurs créés à travers signup,
auth_signup,code,addons/auth_signup/controllers/main.py,123,The form was not properly filled in.,Le formulaire n'est pas correctement rempli.,
auth_signup,code,addons/auth_signup/models/res_users.py,127,This is his first connection. Wish him welcome,C'est sa première connection. Souhaitez-lui la bienvenue! ,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_config_settings_view_form,"To send invitations in B2B mode, open a contact or select several ones in list view and click on 'Portal Access Management' option in the dropdown menu *Action*.","To send invitations in B2B mode, open a contact or select several ones in list view and click on 'Portal Access Management' option in the dropdown menu *Action*.",
auth_signup,model,"ir.model,name",auth_signup.model_res_users,Users,Utilisateurs,
auth_signup,model,"ir.actions.server,name",auth_signup.ir_cron_auth_signup_send_pending_user_reminder_ir_actions_server,Users: Notify About Unregistered Users,Users: Notify About Unregistered Users,
auth_signup,model,"ir.cron,cron_name",auth_signup.ir_cron_auth_signup_send_pending_user_reminder,Users: Notify About Unregistered Users,Users: Notify About Unregistered Users,
auth_signup,model,"ir.cron,name",auth_signup.ir_cron_auth_signup_send_pending_user_reminder,Users: Notify About Unregistered Users,Users: Notify About Unregistered Users,
auth_signup,model,"mail.template,subject",auth_signup.mail_template_user_signup_account_created,Welcome to ${object.company_id.name}!,Bienvenue sur ${object.company_id.name} !,
